"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-19","8.05",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","28","H,,S","34",",,W","23",",,W","  350",",,W","  360",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-20","11.63",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","31","H,,S","35",",,W","29",",,W","  250",",,W","  210",",,W","21.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-21","10.51",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","32","H,,S","36",",,W","30",",,W","   30",",,W","  250",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-22","9.62",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","34","H,,S","40",",,W","31",",,W","  150",",,W","  160",",,W","17.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-23","11.63",",,W","0.04",",,W,2400","0.0",",,W","0.0",",,W,2400","40","H,,S","51",",,W","34",",,W","  180",",,W","  180",",,W","23.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-24","10.74",",,W","0.18",",,W,2400","0.0",",,W","0.0",",,W,2400","45","H,,S","47",",,W","40",",,W","  240",",,W","  230",",,W","23.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-25","15.21",",,W","1.20",",,W,2400","3.3",",,W","0.0",",,W,2400","38","H,,S","40",",,W","33",",,W","   20",",,W","   30",",,W","33.1",",,W","47.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-26","17.45",",,W","0.39",",,W,2400","5.1",",,W","7.1",",,W,2400","30","H,,S","33",",,W","24",",,W","   20",",,W","   20",",,W","38.9",",,W","51.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-27","8.50",",,W","0.00","T,,W,2400","0.0","T,,W","5.9",",,W,2400","24","H,,S","25",",,W","19",",,W","  260",",,W","  260",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-28","4.70",",,W","0.05",",,W,2400","0.7",",,W","5.1",",,W,2400","22","H,,S","27",",,W","17",",,W","  230",",,W","  230",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-29","5.82",",,W","0.00","T,,W,2400","0.0","T,,W","5.1",",,W,2400","30","H,,S","38",",,W","27",",,W","  130",",,W","  140",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,"    1",",,W","    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-11-30","4.92",",,W","0.00","T,,W,2400","0.0",",,W","5.1",",,W,2400","34","H,,S","42",",,W","28",",,W","   90",",,W","   80",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,"    1",",,W","    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-01","12.53",",,W","1.13",",,W,2400","0.0",",,W","3.1",",,W,2400","38","H,,S","42",",,W","36",",,W","   60",",,W","   80",",,W","25.1",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-02","8.95",",,W","0.10",",,W,2400","0.0","T,,W","0.0",",,W,2400","41","H,,S","44",",,W","35",",,W","  340",",,W","  240",",,W","18.1",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-03","12.97",",,W","0.01",",,W,2400","0.3",",,W","0.0",",,W,2400","34","H,,S","35",",,W","29",",,W","  360",",,W","  360",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-04","7.83",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","31","H,,S","32",",,W","28",",,W","  320",",,W","  320",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-05","10.51",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","28","H,,S","33",",,W","25",",,W","  250",",,W","  310",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-06","9.84",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","31","H,,S","33",",,W","19",",,W","  320",",,W","  330",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-07","6.26",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","21","H,,S","25",",,W","16",",,W","  230",",,W","  240",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-08","3.80",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","24","H,,S","32",",,W","20",",,W","   20",",,W","  330",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-09","4.25",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","24","H,,S","35",",,W","17",",,W","  350",",,W","  360",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-10","6.93",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","23","H,,S","34",",,W","16",",,W","  220",",,W","  240",",,W","15.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-11","7.61",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","30","H,,S","38",",,W","25",",,W","  230",",,W","  240",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-12","10.74",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","34","H,,S","41",",,W","29",",,W","  230",",,W","  230",",,W","21.9",",,W","31.1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-13","4.25",",,W","0.15",",,W,2400","0.0",",,W","0.0",",,W,2400","33","H,,S","46",",,W","24",",,W","  160",",,W","  160",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-14","6.71",",,W","0.13",",,W,2400","0.0",",,W","0.0",",,W,2400","39","H,,S","40",",,W","32",",,W","   10",",,W","   10",",,W","13.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-15","7.61",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","35","H,,S","46",",,W","26",",,W","   30",",,W","   70",",,W","14.1",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-16","6.49",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","35","H,,S","49",",,W","25",",,W","  260",",,W","  280",",,W","14.1",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-17","7.61",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","37","H,,S","42",",,W","28",",,W","  350",",,W","  340",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-18","6.71",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","33","H,,S","42",",,W","25",",,W","  230",",,W","  180",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-19","10.96",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","39","H,,S","49",",,W","33",",,W","  180",",,W","  180",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-20","7.83",",,W","0.10",",,W,2400","0.0",",,W","0.0",",,W,2400","44","H,,S","46",",,W","38",",,W","  360",",,W","  330",",,W","15.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-21","13.65",",,W","0.05",",,W,2400","0.0","T,,W","0.0",",,W,2400","35","H,,S","38",",,W","29",",,W","  360",",,W","   10",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-22","6.26",",,W","0.00","T,,W,2400","0.0","T,,W","0.0",",,W,2400","30","H,,S","34",",,W","28",",,W","  200",",,W","  210",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-23","11.18",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","33","H,,S","38",",,W","28",",,W","  260",",,W","  270",",,W","23.9",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-24","5.82",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","29","H,,S","33",",,W","23",",,W","  270",",,W","  260",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-25","3.58",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","34","H,,S","45",",,W","28",",,W","  240",",,W","  210",",,W","12.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-26","5.14",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","34","H,,S","47",",,W","26",",,W","  130",",,W","  120",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-27","15.66",",,W","0.66",",,W,2400","0.0",",,W","0.0",",,W,2400","42","H,,S","53",",,W","39",",,W","  170",",,W","  140",",,W","21.9",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-28","15.21",",,W","0.08",",,W,2400","0.2",",,W","0.0",",,W,2400","42","H,,S","53",",,W","30",",,W","  230",",,W","  230",",,W","23.9",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-29","7.61",",,W","0.05",",,W,2400","0.9",",,W","0.0",",,W,2400","29","H,,S","30",",,W","22",",,W","  240",",,W","  240",",,W","21.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-30","11.18",",,W","0.00",",,W,2400","0.0",",,W","0.0",",,W,2400","26","H,,S","36",",,W","19",",,W","  210",",,W","  220",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.995","-87.9336","201.8","2018-12-31","8.72",",,W","0.86",",,W,2400","0.0","T,,W","0.0",",,W,2400","34","H,,S","39",",,W","31",",,W","  360",",,W","  350",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
